Numero;categoria
3660;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3658;['TRIBUTOS']
3657;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3651;['MINISTERIO DA EDUCAÇÃO  (MEC)', 'CONCESSÃO HONORIFICA']
3656;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3650;['EXECUTIVO', 'PESSOAL']
3655;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3654;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3653;['ENERGIA ELETRICA']
3652;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
3646;['TRIBUTOS']
3644;['REGIME JURIDICO UNICO']
3647;['TRIBUTOS']
3645;['TRIBUTOS']
3648;['EXERCITO', 'PESSOAL MILITAR']
3649;['EXERCITO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3643;['SERVIÇO PUBLICO', 'PESSOAL']
3642;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3641;['PROGRAMA DE INCENTIVO', 'PRODUÇÃO AGROPECUARIA']
3639;['POLITICA MONETARIA']
3638;['TRIBUTOS']
3640;['EXECUTIVO', 'PESSOAL']
3636;['DIPLOMACIA']
3637;['POLITICA SOCIAL', 'DIREITOS HUMANOS']
3633;['SEGURO PRIVADO']
3634;['COMISSÃO NACIONAL', 'CLASSIFICAÇÃO']
3635;['ADMINISTRAÇÃO FEDERAL', 'GASTOS PUBLICOS']
3632;['HORARIO DE VERÃO']
3630;['HORARIO DE VERÃO']
3631;['EXECUTIVO', 'PESSOAL']
3629;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
3628;['EXECUTIVO', 'PESSOAL']
3626;['TRIBUTOS']
3627;['POLITICA ECONOMICO FINANCEIRA']
3625;['ATO INTERNACIONAL']
3623;['MINISTERIO DO ESPORTE E TURISMO  (MET)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3624;['TELECOMUNICAÇÃO']
3619;['ATO INTERNACIONAL']
3620;['ATO INTERNACIONAL']
3622;['ADMINISTRAÇÃO FEDERAL']
3621;['PROGRAMA DE GARANTIA DA ATIVIDADE AGROPECUARIA  (PROAGRO)']
3618;['UNIÃO FEDERAL', 'ORÇAMENTO']
3617;['EXECUTIVO', 'CONSELHO NACIONAL']
3616;['ATO INTERNACIONAL']
3615;['ATO INTERNACIONAL']
3610;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3611;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3613;['FUNDO NACIONAL', 'ASSISTENCIA SOCIAL']
3612;['ATO INTERNACIONAL']
3614;['TRIBUTOS']
3609;['TRIBUTOS']
3608;['EXECUTIVO', 'PESSOAL']
3607;['ATO INTERNACIONAL']
3604;['EMPRESA PUBLICA', 'ESTATUTO']
3603;['POLITICA EXTERNA']
3605;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO SOCIAL']
3606;['POLITICA AGRICOLA', 'SUBVENÇÃO']
3601;['EXECUTIVO', 'PESSOAL']
3602;['ATO INTERNACIONAL']
3600;['EXECUTIVO', 'PESSOAL']
3599;['ADMINISTRAÇÃO FEDERAL']
3598;['ATO INTERNACIONAL']
3597;['ATO INTERNACIONAL']
3596;['UNIÃO FEDERAL', 'ORÇAMENTO']
3594;['ATO INTERNACIONAL']
3595;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3590;['UNIÃO FEDERAL', 'ADMINISTRAÇÃO FINANCEIRA']
3589;['UNIÃO FEDERAL', 'SISTEMA', 'CONTABILIDADE']
3591;['SISTEMA DE CONTROLE INTERNO DO PODER EXECUTIVO']
3593;['UNIÃO FEDERAL', 'ORÇAMENTO']
3592;['HORARIO DE VERÃO']
3588;['ADMINISTRAÇÃO FEDERAL', 'ORÇAMENTO']
3587;['ADMINISTRAÇÃO FEDERAL', 'TECNOLOGIA', 'INFORMATICA']
3585;['EXECUTIVO', 'ATO NORMATIVO']
3586;['TRIBUTOS']
3584;['IMOVEL RESIDENCIAL']
3583;['ATO INTERNACIONAL']
3582;['EXECUTIVO', 'PESSOAL']
3580;['EXECUTIVO', 'PESSOAL']
3579;['EXECUTIVO', 'PESSOAL']
3581;['TRIBUTOS']
3578;['PROGRAMA', 'RENDA MINIMA', 'EDUCAÇÃO']
3576;['DEPARTAMENTO NACIONAL DE PRODUÇÃO MINERAL  (DNPM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3577;['EXECUTIVO', 'PESSOAL']
3574;['EXECUTIVO', 'CONSELHO NACIONAL DE IMIGRAÇÃO']
3575;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3572;['LEI DOS ESTRANGEIROS']
3573;['ATO INTERNACIONAL']
3571;['AGENCIA REGULADORA', 'REGULAMENTO']
3570;['EXECUTIVO', 'PESSOAL']
3569;['FORÇAS ARMADAS', 'PESQUISA CIENTIFICA E TECNOLOGICA']
3564;['AVIAÇÃO CIVIL']
3568;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3566;['AGENCIA ESPACIAL BRASILEIRA  (AEB)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3565;['COMISSÃO NACIONAL DE ENERGIA NUCLEAR  (CNEN)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3563;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3567;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3562;['ADMINISTRAÇÃO FEDERAL', 'TRANSPORTE AEREO', 'PESSOAL']
3560;['COMERCIO EXTERIOR']
3558;['UNIÃO FEDERAL', 'ORÇAMENTO']
3557;['FORÇAS ARMADAS', 'ASSISTENCIA MEDICO-HOSPITALAR']
3559;['MEIO AMBIENTE', 'ECOLOGIA']
3561;['ATO INTERNACIONAL']
3556;['CONCESSÃO HONORIFICA']
3555;['LICITAÇÃO']
3553;['FORÇAS ARMADAS', 'SERVIÇO MILITAR']
3554;['LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL']
3551;['POLITICA CULTURAL']
3552;['COMBUSTIVEL', 'VEICULO AUTOMOTOR']
3550;['AGROTOXICO']
3547;['ATO INTERNACIONAL']
3549;['ATO INTERNACIONAL']
3548;['ATO INTERNACIONAL']
3546;['POLITICA ENERGETICA']
3545;['SERVIÇO PUBLICO', 'GREVE']
3544;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3543;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3541;['EXECUTIVO', 'PESSOAL']
3540;['POLITICA ECONOMICO FINANCEIRA']
3542;['EXECUTIVO', 'PESSOAL']
3539;['ATO INTERNACIONAL']
3538;['ATO INTERNACIONAL']
3537;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
3535;['ATO INTERNACIONAL']
3534;['ATO INTERNACIONAL']
3536;['ATO INTERNACIONAL']
3530;['TRIBUTOS']
3531;['ATO INTERNACIONAL']
3533;['ATO INTERNACIONAL']
3532;['ATO INTERNACIONAL']
3529;['EXECUTIVO', 'PESSOAL']
3528;['EXECUTIVO', 'PESSOAL']
3527;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3526;['UNIÃO FEDERAL', 'ORÇAMENTO']
3523;['EXECUTIVO', 'PESSOAL']
3524;['FUNDO NACIONAL DO MEIO AMBIENTE']
3525;['VALE-PEDAGIO']
3522;['CONCESSÃO HONORIFICA', 'FORÇAS ARMADAS']
3521;['ATO INTERNACIONAL']
3520;['POLITICA ENERGETICA']
3519;['EXECUTIVO', 'CONCESSÃO HONORIFICA']
3515;['MEIO AMBIENTE']
3518;['MINISTERIO DA JUSTIÇA  (MJ)', 'PROGRAMA', 'PROTEÇÃO', 'TESTEMUNHA']
3517;['ATO INTERNACIONAL']
3516;['LEI ORGANICA DOS PARTIDOS POLITICOS']
3512;['ATO INTERNACIONAL']
3513;['POLITICA CULTURAL']
3514;['UNIÃO FEDERAL', 'ORÇAMENTO']
3510;['SAUDE PUBLICA', 'INSPEÇÃO SANITARIA']
3511;['EXECUTIVO', 'PESSOAL']
3508;['POLITICA RURAL', 'DESENVOLVIMENTO RURAL']
3509;['EXECUTIVO', 'PESSOAL']
3504;['OBRA FILANTROPICA']
3507;['SERVIÇO PUBLICO', 'PESSOAL']
3506;['SERVIÇOS PUBLICOS', 'GREVE']
3505;['ADMINISTRAÇÃO FEDERAL', 'SEGURANÇA']
3501;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3502;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3503;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3500;['EXECUTIVO', 'COMISSÃO NACIONAL']
3499;['ATO INTERNACIONAL']
3498;['ATO INTERNACIONAL']
3497;['EXECUTIVO', 'PESSOAL']
3496;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3495;['EXECUTIVO', 'ATO NORMATIVO']
3493;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3494;['ATO INTERNACIONAL']
3490;['TRIBUTOS']
3492;['ADMINISTRAÇÃO FEDERAL']
3491;['POLITICA ENERGETICA']
3489;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3488;['ATO INTERNACIONAL']
3485;['DIVIDA PUBLICA']
3487;['ATO INTERNACIONAL']
3486;['FUNDAÇÃO CENTRO NACIONAL DE SEGURANÇA HIGIENE E MEDICINA DO TRABALHO  (FUNDACENTRO)', 'ESTATUTO']
3480;['EXECUTIVO', 'PESSOAL']
3481;['EXECUTIVO', 'PESSOAL']
3484;['EXECUTIVO', 'PESSOAL']
3483;['EXECUTIVO', 'PESSOAL']
3482;['UNIÃO FEDERAL', 'ORÇAMENTO']
3476;['UNIÃO FEDERAL', 'ORÇAMENTO']
3477;['EXECUTIVO', 'PESSOAL']
3479;['ATO INTERNACIONAL']
3478;['EXECUTIVO', 'PESSOAL']
3474;['MICROEMPRESA', 'PEQUENA EMPRESA', 'ESTATUTO']
3475;['POLITICA FUNDIARIA']
3470;['EXECUTIVO', 'PESSOAL']
3471;['ATO INTERNACIONAL']
3472;['FORÇAS ARMADAS', 'SERVIÇO MILITAR']
3473;['UNIÃO FEDERAL', 'ORÇAMENTO']
3469;['PROGRAMA DE INCENTIVO', 'PRODUÇÃO AGROPECUARIA']
3463;['ATO INTERNACIONAL']
3464;['ATO INTERNACIONAL']
3465;['ATO INTERNACIONAL']
3462;['EDUCAÇÃO', 'TECNOLOGIA']
3466;['MINISTERIO DA DEFESA', 'ORGANIZAÇÃO ADMINISTRATIVA']
3468;['ATO INTERNACIONAL']
3467;['ATO INTERNACIONAL']
3459;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3461;['ATO INTERNACIONAL']
3460;['TRIBUTOS']
3457;['EMPRESA DE PROCESSAMENTO DE DADOS DA PREVIDENCIA SOCIAL  (DATAPREV)', 'ESTATUTO']
3458;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3456;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3455;['CASA CIVIL', 'PRESIDENCIA DA REPUBLICA']
3454;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3452;['PREVIDENCIA SOCIAL']
3451;['TELECOMUNICAÇÃO']
3449;['MEIO AMBIENTE', 'RECURSOS NATURAIS']
3453;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3450;['FUNDAÇÃO NACIONAL DE SAUDE', 'ESTATUTO']
3447;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3448;['SEGURANÇA NACIONAL']
3445;['DESENVOLVIMENTO REGIONAL']
3446;['CONCESSÃO HONORIFICA']
3444;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3442;['EXECUTIVO', 'PESSOAL']
3443;['EXECUTIVO', 'PESSOAL']
3441;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3439;['MINISTERIO DA DEFESA', 'DELEGAÇÃO DE COMPETENCIA']
3437;['ATO INTERNACIONAL']
3435;['ATO INTERNACIONAL']
3440;['PROCESSO ADMINISTRATIVO FISCAL']
3436;['ATO INTERNACIONAL']
3433;['ATO INTERNACIONAL']
3432;['ATO INTERNACIONAL']
3434;['REPRESENTAÇÃO EXTERNA']
3438;['POLITICA ECONOMICO FINANCEIRA']
3431;['TRIBUTOS']
3422;['ATO INTERNACIONAL']
3425;['ATO INTERNACIONAL']
3429;['ATO INTERNACIONAL']
3423;['ATO INTERNACIONAL']
3430;['ATO INTERNACIONAL']
3421;['MEIO AMBIENTE', 'ECOLOGIA']
3427;['ATO INTERNACIONAL']
3424;['ATO INTERNACIONAL']
3428;['ATO INTERNACIONAL']
3420;['MEIO AMBIENTE', 'ECOLOGIA']
3426;['ATO INTERNACIONAL']
3419;['ATO INTERNACIONAL']
3416;['COMISSÃO NACIONAL PARA ASSUNTOS ANTARTICOS  (CONANTAR)', 'REGULAMENTO']
3415;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3418;['ATO INTERNACIONAL']
3417;['ATO INTERNACIONAL']
3413;['ATO INTERNACIONAL']
3414;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3411;['TRANSPORTE', 'CARGA', 'CONTROLE ADUANEIRO']
3412;['TRIBUTOS']
3408;['SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS  (SUFRAMA)', 'TAXAS']
3410;['EXECUTIVO', 'CONSELHO NACIONAL DE IMIGRAÇÃO']
3407;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3409;['POLITICA SOCIAL']
3406;['REGIME JURIDICO', 'FUNCIONARIO PUBLICO']
3405;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3403;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3404;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3402;['MARINHA', 'ORGANIZAÇÃO MARITIMA INTERNACIONAL  (IMO)']
3400;['CONCESSÃO HONORIFICA']
3401;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3399;['PROGRAMA DE INCENTIVO', 'PRODUÇÃO AGROPECUARIA']
3396;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3397;['REPRESENTAÇÃO EXTERNA']
3398;['TRIBUTOS']
3395;['REGISTRO PUBLICO', 'ATIVIDADE COMERCIAL']
3394;['CASA DA MOEDA DO BRASIL  (CMB)', 'ESTATUTO']
3393;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3392;['COMISSÃO DE VALORES MOBILIARIOS', 'ORGANIZAÇÃO ADMINISTRATIVA']
3390;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3391;['EXECUTIVO', 'PESSOAL']
3389;['ATO INTERNACIONAL']
3388;['AGENCIA REGULADORA', 'PESSOAL']
3385;['EXERCITO', 'PESSOAL MILITAR', 'REGULAMENTO']
3387;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
3386;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
3384;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3383;['ATO INTERNACIONAL']
3382;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3379;['ATO INTERNACIONAL']
3380;['ATO INTERNACIONAL']
3381;['POLITICA ECONOMICO FINANCEIRA']
3378;['EXECUTIVO', 'PESSOAL']
3377;['TRIBUTOS']
3376;['TRIBUTOS']
3375;['EXECUTIVO', 'PESSOAL']
3373;['EXECUTIVO', 'PESSOAL']
3372;['EXECUTIVO', 'PESSOAL']
3374;['EXECUTIVO', 'PESSOAL']
3371;['POLITICA ENERGETICA']
3370;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3369;['ATO INTERNACIONAL']
3367;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3368;['EXECUTIVO', 'PESSOAL']
3366;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3365;['EXECUTIVO', 'PESSOAL']
3364;['COMITE NACIONAL', 'QUALIDADE', 'PRODUTIVIDADE']
3363;['SERVIDOR PUBLICO CIVIL', 'ANISTIA']
3362;['ADMINISTRAÇÃO FEDERAL']
3361;['EXERCICIO PROFISSIONAL']
3360;['TRIBUTOS']
3359;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
3357;['EXECUTIVO', 'PESSOAL']
3356;['EXECUTIVO', 'PESSOAL']
3358;['CODIGO DE MINAS']
3355;['ATO INTERNACIONAL']
3354;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3346;['POLITICA ECONOMICO FINANCEIRA']
3352;['EXECUTIVO', 'PESSOAL']
3347;['EXECUTIVO', 'PESSOAL']
3350;['EXECUTIVO', 'PESSOAL']
3353;['EXECUTIVO', 'PESSOAL']
3349;['EXECUTIVO', 'PESSOAL']
3348;['EXECUTIVO', 'PESSOAL']
3351;['EXECUTIVO', 'PESSOAL']
3344;['REGISTRO PUBLICO']
3345;['SERVIÇO PUBLICO', 'ALFANDEGA']
3343;['DIVIDA PUBLICA']
3342;['TRIBUTOS']
3341;['EXECUTIVO', 'PESSOAL']
3340;['ATO INTERNACIONAL']
3339;['AERONAUTICA', 'ORGANIZAÇÃO MILITAR  (OM)']
3338;['MINISTERIO DO DESENVOLVIMENTO AGRARIO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3336;['Companhia Nacional de Abastecimento (CONAB)', 'ESTATUTO']
3337;['UNIÃO FEDERAL', 'ORÇAMENTO']
3333;['EXECUTIVO', 'PESSOAL']
3332;['ATO INTERNACIONAL']
3335;['DESBUROCRATIZAÇÃO']
3334;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3331;['UNIÃO FEDERAL', 'ORÇAMENTO']
3330;['ADMINISTRAÇÃO FEDERAL', 'ENERGIA ELETRICA']
3329;['DECRETO FEDERAL']
3327;['AGENCIA REGULADORA', 'REGULAMENTO']
3328;['TRIBUTOS']
