Numero;categoria
5385;['ADMINISTRAÇÃO PUBLICA']
5383;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5384;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5382;['POLITICA NACIONAL PARA OS RECURSOS DO MAR  (PNRM)']
5381;['ENERGIA ELETRICA']
5380;['UNIÃO FEDERAL', 'ORÇAMENTO']
5379;['UNIÃO FEDERAL', 'ORÇAMENTO']
5377;['RECURSOS NATURAIS']
5378;['DESBUROCRATIZAÇÃO']
5374;['ENSINO FUNDAMENTAL']
5372;['REPRESENTAÇÃO EXTERNA']
5373;['EXECUTIVO', 'PESSOAL']
5375;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5376;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5371;['TELECOMUNICAÇÃO']
5370;['REPRESENTAÇÃO EXTERNA']
5369;['EXECUTIVO', 'PESSOAL']
5368;['ATO INTERNACIONAL']
5367;['ATO INTERNACIONAL']
5366;['ATO INTERNACIONAL']
5365;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5364;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5359;['ATO INTERNACIONAL']
5362;['EXECUTIVO', 'PESSOAL']
5357;['ATO INTERNACIONAL']
5360;['ATO INTERNACIONAL']
5363;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5358;['ATO INTERNACIONAL']
5361;['ATO INTERNACIONAL']
5356;['UNIÃO FEDERAL', 'ORÇAMENTO']
5355;['ADMINISTRAÇÃO FEDERAL']
5353;['POLITICA INDUSTRIAL']
5354;['EXECUTIVO', 'PESSOAL']
5352;['POLITICA INDUSTRIAL']
5351;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5350;['EXECUTIVO', 'PESSOAL']
5349;['MARINHA', 'ORGANIZAÇÃO MILITAR  (OM)']
5347;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5346;['ATO INTERNACIONAL']
5348;['SAUDE PUBLICA', 'CONTROLE SANITARIO', 'MEDICAMENTOS']
5345;['POLITICA HABITACIONAL']
5344;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5343;['TRIBUTOS']
5342;['ESPORTE']
5340;['EXERCITO', 'PESSOAL MILITAR']
5341;['AERONAUTICA', 'PESSOAL MILITAR']
5336;['ATO INTERNACIONAL']
5337;['EXERCITO', 'PESSOAL MILITAR']
5339;['MARINHA', 'PESSOAL MILITAR']
5335;['FORÇAS ARMADAS', 'PESSOAL MILITAR', 'REGULAMENTO']
5338;['INDUSTRIA DE MATERIAL BELICO DO BRASIL  (IMBEL)', 'ESTATUTO']
5332;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5334;['CARTOGRAFIA']
5333;['SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS  (SERPRO)', 'ESTATUTO']
5331;['LEGISLAÇÃO ELEITORAL']
5330;['UNIÃO FEDERAL', 'ORÇAMENTO']
