Numero;categoria
4081;['SERVIÇO PUBLICO', 'CODIGO DE ETICA', 'PESSOAL']
4080;['UNIÃO FEDERAL', 'ORÇAMENTO', 'LEI DE DIRETRIZES ORÇAMENTARIAS  (LDO)']
4078;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO SOCIAL']
4077;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO SOCIAL']
4079;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
4075;['EXECUTIVO', 'PESSOAL']
4076;['EMPRESA PUBLICA', 'ESTATUTO']
4074;['AGROTOXICO']
4073;['POLITICA NACIONAL', 'ARQUIVO']
4072;['SAUDE PUBLICA', 'INSPEÇÃO SANITARIA']
4071;['ADMINISTRAÇÃO FEDERAL', 'DELEGAÇÃO DE COMPETENCIA']
